track,agency,cert_code,cert_name,name,phone,gender,birth_date,exam_region,exam_date,exam_session,fee_amount,fee_discount_type,fee_final,payment_method,status,usage_context,channel,memo,extra,created_at
국가기술,두두넷,2300,전기기능사,권동석,010-5065-9729,M,1939-09-02,울산,2026-11-14,2교시,14500,없음,14500,신용카드,접수완료,복지관,,,"{""source_receipt"": ""DN2026196657"", ""education"": ""고등학교졸업"", ""grade"": ""기능사"", ""exam_type"": ""정기"", ""exam_round"": ""2"", ""eligibility"": ""관련학과졸업"", ""exam_center"": ""울산시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-12 20:04:00
국가기술,두두넷,7910,한식조리기능사,양춘희,010-5039-8742,F,1954-07-18,전북,2026-10-18,5교시,14500,없음,14500,계좌이체,접수완료,복지관,,,"{""source_receipt"": ""DN2026282661"", ""education"": ""중학교졸업"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""경력"", ""exam_center"": ""전주시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-06 09:04:00
국가기술,두두넷,7520,지게차운전기능사,류삼석,010-7170-6382,M,1946-09-27,강원,2026-11-02,3교시,14500,없음,14500,계좌이체,접수완료,복지관,,,"{""source_receipt"": ""DN2026164294"", ""education"": ""무학"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""비전공자"", ""exam_center"": ""춘천시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-19 18:37:00
국가기술,두두넷,7910,한식조리기능사,심인순,010-2801-8402,F,1928-02-16,제주,2026-11-25,5교시,14500,없음,14500,가상계좌,접수완료,본인단독,,,"{""source_receipt"": ""DN2026122974"", ""education"": ""대학원졸"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""비전공자"", ""exam_center"": ""제주시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-02 21:33:00
국가기술,두두넷,7910,한식조리기능사,손봉숙,010-6087-2577,F,1952-05-24,광주,2026-10-12,1교시,14500,없음,14500,계좌이체,접수완료,본인단독,,,"{""source_receipt"": ""DN2026208353"", ""education"": ""고등학교졸업"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""비전공자"", ""exam_center"": ""광주시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-08 19:51:00
국가기술,두두넷,7910,한식조리기능사,권운순,010-2101-6652,F,1958-07-17,서울,2026-10-24,5교시,14500,없음,14500,가상계좌,취소,복지관,,,"{""source_receipt"": ""DN2026389199"", ""education"": ""고등학교졸업"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""관련학과졸업"", ""exam_center"": ""서울2시험장"", ""payment_status"": ""환불"", ""discount_amount"": 0}",2026-08-04 21:02:00
국가기술,두두넷,2300,전기기능사,성옥분,010-8160-9544,F,1946-12-10,경기,2026-09-22,2교시,14500,없음,14500,신용카드,접수완료,복지관,,,"{""source_receipt"": ""DN2026101844"", ""education"": ""초등학교졸업"", ""grade"": ""기능사"", ""exam_type"": ""정기"", ""exam_round"": ""1"", ""eligibility"": ""경력"", ""exam_center"": ""수원시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-05 22:23:00
국가기술,두두넷,7910,한식조리기능사,문삼석,010-9884-5413,M,1934-05-27,전남,2026-11-25,1교시,14500,없음,14500,계좌이체,접수완료,본인단독,,,"{""source_receipt"": ""DN2026196054"", ""education"": ""대학교졸"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""경력"", ""exam_center"": ""순천시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-06 18:02:00
국가기술,두두넷,7910,한식조리기능사,유만수,010-1014-1779,M,1938-09-07,전북,2026-10-20,2교시,14500,없음,14500,신용카드,접수완료,본인단독,,,"{""source_receipt"": ""DN2026855782"", ""education"": ""고등학교졸업"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""경력"", ""exam_center"": ""전주시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-03 11:37:00
국가기술,두두넷,7910,한식조리기능사,박두만,010-1052-6314,M,1930-06-19,울산,2026-10-06,4교시,14500,없음,14500,신용카드,접수완료,본인단독,,,"{""source_receipt"": ""DN2026612664"", ""education"": ""무학"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""경력"", ""exam_center"": ""울산시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-12 12:34:00
국가기술,두두넷,7910,한식조리기능사,구정자,010-1787-7524,F,1929-05-22,세종,2026-09-01,5교시,14500,없음,14500,가상계좌,접수완료,복지관,,,"{""source_receipt"": ""DN2026078890"", ""education"": ""중학교졸업"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""비전공자"", ""exam_center"": ""세종시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-08 14:28:00
국가기술,두두넷,7910,한식조리기능사,구말자,010-9520-4604,F,1941-04-15,강원,2026-10-12,5교시,14500,없음,14500,신용카드,접수완료,복지관,,,"{""source_receipt"": ""DN2026991573"", ""education"": ""전문대졸"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""비전공자"", ""exam_center"": ""춘천시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-07 18:46:00
국가기술,두두넷,7530,굴착기운전기능사,조명자,010-1820-5845,F,1950-08-17,강원,2026-10-07,5교시,14500,기초생활수급자,7250,신용카드,접수완료,본인단독,,,"{""source_receipt"": ""DN2026301775"", ""education"": ""대학원졸"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""비전공자"", ""exam_center"": ""춘천시험장"", ""payment_status"": ""완료"", ""discount_amount"": 7250}",2026-08-15 22:53:00
국가기술,두두넷,7910,한식조리기능사,구선옥,010-1564-2754,F,1960-08-20,경북,2026-11-16,5교시,14500,없음,14500,신용카드,접수완료,가족보조,,,"{""source_receipt"": ""DN2026717864"", ""education"": ""초등학교졸업"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""경력"", ""exam_center"": ""포항시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-10 12:43:00
국가기술,두두넷,7520,지게차운전기능사,김정순,010-9726-9319,F,1941-02-04,인천,2026-09-18,2교시,14500,없음,14500,신용카드,접수완료,가족보조,,,"{""source_receipt"": ""DN2026659248"", ""education"": ""중학교졸업"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""경력"", ""exam_center"": ""인천시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-01 14:21:00
국가기술,두두넷,7910,한식조리기능사,송재호,010-2416-7608,M,1933-06-21,강원,2026-11-07,5교시,14500,국가유공자,7250,신용카드,접수완료,가족보조,,,"{""source_receipt"": ""DN2026402462"", ""education"": ""고등학교졸업"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""경력"", ""exam_center"": ""춘천시험장"", ""payment_status"": ""완료"", ""discount_amount"": 7250}",2026-08-18 10:53:00
국가기술,두두넷,7910,한식조리기능사,허태호,010-8909-5270,M,1939-08-12,대구,2026-10-13,5교시,14500,없음,14500,계좌이체,접수완료,가족보조,,,"{""source_receipt"": ""DN2026639081"", ""education"": ""초등학교졸업"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""관련학과졸업"", ""exam_center"": ""대구시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-05 16:54:00
국가기술,두두넷,7530,굴착기운전기능사,우영호,010-1855-7968,M,1938-09-13,인천,2026-10-02,5교시,14500,없음,14500,신용카드,접수완료,복지관,,,"{""source_receipt"": ""DN2026070621"", ""education"": ""고등학교졸업"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""경력"", ""exam_center"": ""인천시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-13 10:34:00
국가기술,두두넷,2300,전기기능사,정성호,010-7461-3864,M,1959-07-15,울산,2026-10-01,2교시,14500,없음,14500,계좌이체,취소,복지관,,,"{""source_receipt"": ""DN2026039851"", ""education"": ""무학"", ""grade"": ""기능사"", ""exam_type"": ""정기"", ""exam_round"": ""1"", ""eligibility"": ""경력"", ""exam_center"": ""울산시험장"", ""payment_status"": ""환불"", ""discount_amount"": 0}",2026-08-08 19:22:00
국가기술,두두넷,7530,굴착기운전기능사,김봉숙,010-8778-9953,F,1959-09-09,서울,2026-11-05,1교시,14500,없음,14500,신용카드,접수완료,복지관,,,"{""source_receipt"": ""DN2026634641"", ""education"": ""중학교졸업"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""관련학과졸업"", ""exam_center"": ""서울1시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-09 21:10:00
국가기술,두두넷,7530,굴착기운전기능사,최성호,010-2882-9682,M,1937-07-07,충남,2026-10-08,5교시,14500,없음,14500,계좌이체,접수완료,가족보조,,,"{""source_receipt"": ""DN2026407713"", ""education"": ""고등학교졸업"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""비전공자"", ""exam_center"": ""천안시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-02 11:23:00
국가기술,두두넷,7910,한식조리기능사,송금순,010-9279-1229,F,1943-02-04,광주,2026-09-22,4교시,14500,없음,14500,신용카드,접수완료,복지관,,,"{""source_receipt"": ""DN2026965185"", ""education"": ""초등학교졸업"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""관련학과졸업"", ""exam_center"": ""광주시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-11 09:25:00
국가기술,두두넷,7520,지게차운전기능사,조상원,010-6736-7582,M,1941-07-07,인천,2026-11-14,3교시,14500,없음,14500,신용카드,접수완료,복지관,,,"{""source_receipt"": ""DN2026720126"", ""education"": ""대학교졸"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""관련학과졸업"", ""exam_center"": ""인천시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-08 18:25:00
국가기술,두두넷,7530,굴착기운전기능사,하영자,010-1128-6194,F,1940-01-17,제주,2026-09-04,2교시,14500,없음,14500,신용카드,접수완료,본인단독,,,"{""source_receipt"": ""DN2026035962"", ""education"": ""대학교졸"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""비전공자"", ""exam_center"": ""제주시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-07 16:13:00
국가기술,두두넷,2300,전기기능사,임철수,010-1370-5657,M,1954-08-12,세종,2026-10-26,5교시,14500,없음,14500,신용카드,접수완료,본인단독,,,"{""source_receipt"": ""DN2026722614"", ""education"": ""고등학교졸업"", ""grade"": ""기능사"", ""exam_type"": ""정기"", ""exam_round"": ""3"", ""eligibility"": ""관련학과졸업"", ""exam_center"": ""세종시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-09 19:48:00
국가기술,두두넷,2300,전기기능사,유동석,010-7151-4373,M,1961-08-28,울산,2026-09-23,1교시,14500,없음,14500,신용카드,접수완료,본인단독,,,"{""source_receipt"": ""DN2026856335"", ""education"": ""고등학교졸업"", ""grade"": ""기능사"", ""exam_type"": ""정기"", ""exam_round"": ""3"", ""eligibility"": ""경력"", ""exam_center"": ""울산시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-06 14:20:00
국가기술,두두넷,2300,전기기능사,정정순,010-2206-2078,F,1952-12-22,전남,2026-10-04,3교시,14500,없음,14500,계좌이체,접수완료,본인단독,,,"{""source_receipt"": ""DN2026561293"", ""education"": ""전문대졸"", ""grade"": ""기능사"", ""exam_type"": ""정기"", ""exam_round"": ""2"", ""eligibility"": ""경력"", ""exam_center"": ""순천시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-12 22:59:00
국가기술,두두넷,7910,한식조리기능사,심귀순,010-4126-5944,F,1933-04-08,서울,2026-11-22,3교시,14500,없음,14500,계좌이체,접수완료,본인단독,,,"{""source_receipt"": ""DN2026443662"", ""education"": ""전문대졸"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""비전공자"", ""exam_center"": ""서울1시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-02 21:06:00
국가기술,두두넷,7530,굴착기운전기능사,전순옥,010-1693-8034,F,1930-12-19,충북,2026-11-13,4교시,14500,없음,14500,신용카드,접수완료,가족보조,,,"{""source_receipt"": ""DN2026026378"", ""education"": ""고등학교졸업"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""경력"", ""exam_center"": ""청주시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-06 21:19:00
국가기술,두두넷,2300,전기기능사,문순옥,010-8690-4048,F,1954-07-21,경남,2026-11-15,5교시,14500,없음,14500,신용카드,접수완료,가족보조,,,"{""source_receipt"": ""DN2026564493"", ""education"": ""전문대졸"", ""grade"": ""기능사"", ""exam_type"": ""정기"", ""exam_round"": ""2"", ""eligibility"": ""관련학과졸업"", ""exam_center"": ""창원시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-08 15:07:00
국가기술,두두넷,2300,전기기능사,유원호,010-5907-4482,M,1962-01-27,경기,2026-10-20,1교시,14500,차상위계층,7250,가상계좌,접수완료,본인단독,,,"{""source_receipt"": ""DN2026123061"", ""education"": ""고등학교졸업"", ""grade"": ""기능사"", ""exam_type"": ""정기"", ""exam_round"": ""1"", ""eligibility"": ""관련학과졸업"", ""exam_center"": ""수원시험장"", ""payment_status"": ""완료"", ""discount_amount"": 7250}",2026-08-16 11:07:00
국가기술,두두넷,2300,전기기능사,홍재호,010-3761-4561,M,1933-03-19,경기,2026-09-02,5교시,14500,장애인,7250,신용카드,접수완료,복지관,,,"{""source_receipt"": ""DN2026329614"", ""education"": ""중학교졸업"", ""grade"": ""기능사"", ""exam_type"": ""정기"", ""exam_round"": ""2"", ""eligibility"": ""비전공자"", ""exam_center"": ""고양시험장"", ""payment_status"": ""완료"", ""discount_amount"": 7250}",2026-08-15 22:36:00
국가기술,두두넷,7910,한식조리기능사,백영호,010-9773-2894,M,1934-01-26,제주,2026-11-02,1교시,14500,없음,14500,신용카드,접수완료,본인단독,,,"{""source_receipt"": ""DN2026097481"", ""education"": ""고등학교졸업"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""경력"", ""exam_center"": ""제주시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-10 10:52:00
국가기술,두두넷,7910,한식조리기능사,오필순,010-8914-8722,F,1935-04-27,세종,2026-11-01,1교시,14500,없음,14500,계좌이체,접수완료,본인단독,,,"{""source_receipt"": ""DN2026236474"", ""education"": ""고등학교졸업"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""관련학과졸업"", ""exam_center"": ""세종시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-12 17:13:00
국가기술,두두넷,2300,전기기능사,성순옥,010-5913-1092,F,1954-02-01,제주,2026-09-24,2교시,14500,없음,14500,계좌이체,접수완료,복지관,,,"{""source_receipt"": ""DN2026693175"", ""education"": ""중학교졸업"", ""grade"": ""기능사"", ""exam_type"": ""정기"", ""exam_round"": ""1"", ""eligibility"": ""비전공자"", ""exam_center"": ""제주시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-12 12:35:00
국가기술,두두넷,7520,지게차운전기능사,고일남,010-5182-4499,M,1941-08-10,제주,2026-10-14,3교시,14500,없음,14500,계좌이체,결제대기,가족보조,,,"{""source_receipt"": ""DN2026573159"", ""education"": ""대학교졸"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""관련학과졸업"", ""exam_center"": ""제주시험장"", ""payment_status"": ""대기"", ""discount_amount"": 0}",2026-08-14 09:31:00
국가기술,두두넷,7530,굴착기운전기능사,안순옥,010-7634-8156,F,1938-01-25,광주,2026-11-08,3교시,14500,없음,14500,가상계좌,접수완료,복지관,,,"{""source_receipt"": ""DN2026535018"", ""education"": ""대학원졸"", ""grade"": ""기능사"", ""exam_type"": ""상시CBT"", ""eligibility"": ""경력"", ""exam_center"": ""광주시험장"", ""payment_status"": ""완료"", ""discount_amount"": 0}",2026-08-07 11:52:00
